student_id,concept_id,n_correct,n_total,n1,n2,rate_global,rate1,rate2,delta
194465,arithmetic,36,49,19,30,0.7346938775510204,0.6842105263157895,0.7666666666666667,0.08245614035087723
194472,arithmetic,97,168,101,67,0.5773809523809523,0.6237623762376238,0.5074626865671642,-0.11629968967045956
194475,geometry,35,48,16,32,0.7291666666666666,0.875,0.65625,-0.21875
194477,arithmetic,20,30,1,29,0.6666666666666666,1.0,0.6551724137931034,-0.3448275862068966
194479,arithmetic,27,34,14,20,0.7941176470588235,0.7857142857142857,0.8,0.014285714285714346
194491,arithmetic,46,59,46,13,0.7796610169491526,0.782608695652174,0.7692307692307693,-0.013377926421404673
194497,analytic_geometry,16,23,8,15,0.6956521739130435,0.875,0.6,-0.275
194497,geometry,26,41,17,24,0.6341463414634146,0.8235294117647058,0.5,-0.32352941176470584
194498,arithmetic,24,38,11,27,0.631578947368421,0.09090909090909091,0.8518518518518519,0.7609427609427609
194513,arithmetic,16,23,18,5,0.6956521739130435,0.6666666666666666,0.8,0.13333333333333341
194521,algebra,179,233,211,22,0.7682403433476395,0.7772511848341233,0.6818181818181818,-0.09543300301594149
194521,geometry,195,245,211,34,0.7959183673469388,0.7962085308056872,0.7941176470588235,-0.0020908837468637254
194526,arithmetic,48,62,59,3,0.7741935483870968,0.7966101694915254,0.3333333333333333,-0.4632768361581921
194536,analytic_geometry,24,31,29,2,0.7741935483870968,0.8275862068965517,0.0,-0.8275862068965517
194539,geometry,20,28,12,16,0.7142857142857143,0.75,0.6875,-0.0625
194552,arithmetic,312,464,307,157,0.6724137931034483,0.6612377850162866,0.6942675159235668,0.03302973090728023
194559,algebra,70,104,86,18,0.6730769230769231,0.7209302325581395,0.4444444444444444,-0.27648578811369506
194559,arithmetic,532,695,300,395,0.7654676258992805,0.7033333333333334,0.8126582278481013,0.1093248945147679
194559,geometry,72,105,104,1,0.6857142857142857,0.6826923076923077,1.0,0.3173076923076923
194563,arithmetic,35,67,47,20,0.5223880597014925,0.6170212765957447,0.3,-0.3170212765957447
194576,probability_statistics,27,43,40,3,0.627906976744186,0.65,0.3333333333333333,-0.3166666666666667
194580,algebra,276,378,283,95,0.7301587301587301,0.7314487632508834,0.7263157894736842,-0.0051329737771991235
194580,arithmetic,196,258,101,157,0.7596899224806202,0.7128712871287128,0.7898089171974523,0.07693763006873944
194594,arithmetic,69,123,32,91,0.5609756097560976,0.46875,0.5934065934065934,0.12465659340659341
194595,arithmetic,28,40,24,16,0.7,0.6666666666666666,0.75,0.08333333333333337
194595,geometry,84,114,74,40,0.7368421052631579,0.6756756756756757,0.85,0.17432432432432432
194599,algebra,34,45,44,1,0.7555555555555555,0.7727272727272727,0.0,-0.7727272727272727
194606,algebra,12,22,14,8,0.5454545454545454,0.8571428571428571,0.0,-0.8571428571428571
194616,arithmetic,14,23,2,21,0.6086956521739131,0.5,0.6190476190476191,0.11904761904761907
194617,arithmetic,25,32,9,23,0.78125,0.6666666666666666,0.8260869565217391,0.1594202898550725
194618,arithmetic,26,34,2,32,0.7647058823529411,0.5,0.78125,0.28125
194631,arithmetic,55,84,76,8,0.6547619047619048,0.6710526315789473,0.5,-0.17105263157894735
194632,arithmetic,47,60,35,25,0.7833333333333333,0.8285714285714286,0.72,-0.10857142857142865
194643,arithmetic,19,33,21,12,0.5757575757575758,0.47619047619047616,0.75,0.27380952380952384
194644,arithmetic,99,136,48,88,0.7279411764705882,1.0,0.5795454545454546,-0.4204545454545454
194648,arithmetic,15,37,13,24,0.40540540540540543,0.7692307692307693,0.20833333333333334,-0.5608974358974359
194658,geometry,30,38,36,2,0.7894736842105263,0.8333333333333334,0.0,-0.8333333333333334
194673,algebra,14,22,8,14,0.6363636363636364,1.0,0.42857142857142855,-0.5714285714285714
194675,geometry,11,21,15,6,0.5238095238095238,0.7333333333333333,0.0,-0.7333333333333333
194676,arithmetic,79,101,82,19,0.7821782178217822,0.7804878048780488,0.7894736842105263,0.00898587933247752
194676,geometry,19,32,14,18,0.59375,0.5,0.6666666666666666,0.16666666666666663
194687,arithmetic,20,25,9,16,0.8,0.4444444444444444,1.0,0.5555555555555556
194688,geometry,71,99,40,59,0.7171717171717171,0.625,0.7796610169491526,0.15466101694915257
194693,arithmetic,25,35,12,23,0.7142857142857143,0.9166666666666666,0.6086956521739131,-0.30797101449275355
194697,arithmetic,129,168,143,25,0.7678571428571429,0.7692307692307693,0.76,-0.009230769230769265
194706,algebra,33,42,16,26,0.7857142857142857,0.875,0.7307692307692307,-0.14423076923076927
194708,arithmetic,32,55,31,24,0.5818181818181818,0.6451612903225806,0.5,-0.14516129032258063
194708,geometry,15,24,8,16,0.625,0.625,0.625,0.0
194717,arithmetic,357,462,431,31,0.7727272727272727,0.7842227378190255,0.6129032258064516,-0.1713195120125739
194717,geometry,139,244,236,8,0.569672131147541,0.5550847457627118,1.0,0.44491525423728817
194718,probability_statistics,20,25,7,18,0.8,0.5714285714285714,0.8888888888888888,0.31746031746031744
194720,arithmetic,28,37,15,22,0.7567567567567568,0.5333333333333333,0.9090909090909091,0.37575757575757573
194721,algebra,58,96,88,8,0.6041666666666666,0.5909090909090909,0.75,0.15909090909090906
194724,algebra,350,516,503,13,0.6782945736434108,0.6739562624254473,0.8461538461538461,0.17219758372839888
194724,geometry,43,54,51,3,0.7962962962962963,0.803921568627451,0.6666666666666666,-0.13725490196078438
194728,algebra,128,230,107,123,0.5565217391304348,0.4672897196261682,0.6341463414634146,0.16685662183724642
194729,arithmetic,985,1280,511,769,0.76953125,0.7318982387475538,0.7945383615084526,0.06264012276089881
194730,arithmetic,45,60,59,1,0.75,0.7627118644067796,0.0,-0.7627118644067796
194733,geometry,38,50,15,35,0.76,0.6666666666666666,0.8,0.13333333333333341
194745,analytic_geometry,11,24,16,8,0.4583333333333333,0.625,0.125,-0.5
194745,arithmetic,156,197,139,58,0.7918781725888325,0.8201438848920863,0.7241379310344828,-0.09600595385760358
194745,geometry,37,68,44,24,0.5441176470588235,0.3181818181818182,0.9583333333333334,0.6401515151515151
194765,arithmetic,36,69,42,27,0.5217391304347826,0.2619047619047619,0.9259259259259259,0.664021164021164
194765,probability_statistics,21,33,25,8,0.6363636363636364,0.56,0.875,0.31499999999999995
194766,algebra,505,649,181,468,0.7781201848998459,0.7790055248618785,0.7777777777777778,-0.0012277470841006721
194766,geometry,128,172,152,20,0.7441860465116279,0.7828947368421053,0.45,-0.3328947368421053
194766,probability_statistics,42,53,37,16,0.7924528301886793,0.7837837837837838,0.8125,0.028716216216216228
194768,arithmetic,1176,1518,963,555,0.7747035573122529,0.7923156801661475,0.7441441441441441,-0.048171536022003414
194768,geometry,157,235,16,219,0.6680851063829787,0.3125,0.6940639269406392,0.38156392694063923
194768,probability_statistics,16,22,4,18,0.7272727272727273,0.25,0.8333333333333334,0.5833333333333334
194773,algebra,28,47,2,45,0.5957446808510638,0.0,0.6222222222222222,0.6222222222222222
194775,arithmetic,380,571,523,48,0.6654991243432574,0.6692160611854685,0.625,-0.0442160611854685
194777,arithmetic,17,24,16,8,0.7083333333333334,0.6875,0.75,0.0625
194778,arithmetic,132,170,88,82,0.7764705882352941,0.75,0.8048780487804879,0.054878048780487854
194782,analytic_geometry,17,24,8,16,0.7083333333333334,0.375,0.875,0.5
194798,algebra,17,28,27,1,0.6071428571428571,0.5925925925925926,1.0,0.40740740740740744
194802,arithmetic,43,57,25,32,0.7543859649122807,0.76,0.75,-0.010000000000000009
194804,geometry,28,44,24,20,0.6363636363636364,0.4583333333333333,0.85,0.39166666666666666
194815,arithmetic,58,76,68,8,0.7631578947368421,0.7352941176470589,1.0,0.2647058823529411
194817,arithmetic,81,134,97,37,0.6044776119402985,0.6597938144329897,0.4594594594594595,-0.2003343549735302
194844,arithmetic,233,345,122,223,0.6753623188405797,0.7213114754098361,0.6502242152466368,-0.07108726016319933
194844,geometry,54,76,16,60,0.7105263157894737,0.9375,0.65,-0.2875
194845,algebra,18,26,17,9,0.6923076923076923,0.7647058823529411,0.5555555555555556,-0.20915032679738554
194848,geometry,117,150,2,148,0.78,0.0,0.7905405405405406,0.7905405405405406
194897,arithmetic,119,159,8,151,0.7484276729559748,0.875,0.7417218543046358,-0.13327814569536423
194917,probability_statistics,37,49,8,41,0.7551020408163265,1.0,0.7073170731707317,-0.29268292682926833
194936,arithmetic,66,86,1,85,0.7674418604651163,0.0,0.7764705882352941,0.7764705882352941
194942,algebra,47,69,8,61,0.6811594202898551,0.75,0.6721311475409836,-0.07786885245901642
194942,geometry,16,26,19,7,0.6153846153846154,0.6842105263157895,0.42857142857142855,-0.25563909774436094
194947,algebra,23,45,41,4,0.5111111111111111,0.5609756097560976,0.0,-0.5609756097560976
194947,arithmetic,11,20,5,15,0.55,0.8,0.4666666666666667,-0.33333333333333337
194964,geometry,67,89,17,72,0.7528089887640449,0.8823529411764706,0.7222222222222222,-0.16013071895424835
194965,analytic_geometry,45,58,35,23,0.7758620689655172,0.7714285714285715,0.782608695652174,0.011180124223602483
194965,arithmetic,1017,1287,534,753,0.7902097902097902,0.8220973782771536,0.7675962815405046,-0.054501096736648935
194965,geometry,250,331,318,13,0.7552870090634441,0.7672955974842768,0.46153846153846156,-0.3057571359458152
194965,probability_statistics,53,73,3,70,0.726027397260274,0.3333333333333333,0.7428571428571429,0.40952380952380957
194990,probability_statistics,11,21,16,5,0.5238095238095238,0.375,1.0,0.625
194995,analytic_geometry,21,27,18,9,0.7777777777777778,0.7222222222222222,0.8888888888888888,0.16666666666666663
194995,arithmetic,27,34,8,26,0.7941176470588235,0.75,0.8076923076923077,0.05769230769230771
195000,geometry,37,51,26,25,0.7254901960784313,0.5769230769230769,0.88,0.30307692307692313
195014,algebra,10,24,16,8,0.4166666666666667,0.125,1.0,0.875
195021,arithmetic,491,628,336,292,0.7818471337579618,0.8720238095238095,0.678082191780822,-0.19394161774298757
195029,algebra,136,200,25,175,0.68,0.64,0.6857142857142857,0.04571428571428571
195029,arithmetic,155,227,128,99,0.6828193832599119,0.703125,0.6565656565656566,-0.046559343434343425
195036,arithmetic,19,29,19,10,0.6551724137931034,0.7368421052631579,0.5,-0.23684210526315785
195064,arithmetic,22,30,19,11,0.7333333333333333,0.8947368421052632,0.45454545454545453,-0.44019138755980863
195071,algebra,11,24,16,8,0.4583333333333333,0.5,0.375,-0.125
195073,arithmetic,794,1156,951,205,0.6868512110726643,0.704521556256572,0.6048780487804878,-0.09964350747608419
195075,arithmetic,128,170,105,65,0.7529411764705882,0.7523809523809524,0.7538461538461538,0.00146520146520146
195079,arithmetic,153,193,9,184,0.7927461139896373,0.7777777777777778,0.7934782608695652,0.0157004830917874
195083,algebra,289,476,411,65,0.6071428571428571,0.6204379562043796,0.5230769230769231,-0.09736103312745648
195101,algebra,89,127,88,39,0.7007874015748031,0.8181818181818182,0.4358974358974359,-0.38228438228438233
195106,arithmetic,72,91,24,67,0.7912087912087912,0.75,0.8059701492537313,0.05597014925373134
195109,algebra,55,75,74,1,0.7333333333333333,0.7432432432432432,0.0,-0.7432432432432432
195118,algebra,142,204,58,146,0.696078431372549,0.7068965517241379,0.6917808219178082,-0.015115729806329692
195123,algebra,18,38,32,6,0.47368421052631576,0.5625,0.0,-0.5625
195124,algebra,433,981,211,770,0.4413863404689093,0.5402843601895735,0.4142857142857143,-0.12599864590385917
195124,analytic_geometry,127,167,114,53,0.7604790419161677,0.8596491228070176,0.5471698113207547,-0.31247931148626285
195124,arithmetic,1793,2560,1133,1427,0.700390625,0.7802294792586054,0.6370007007708479,-0.1432287784877575
195124,geometry,297,447,9,438,0.6644295302013423,0.2222222222222222,0.6735159817351598,0.4512937595129376
195124,probability_statistics,185,251,176,75,0.7370517928286853,0.7102272727272727,0.8,0.08977272727272734
195135,algebra,43,65,9,56,0.6615384615384615,0.4444444444444444,0.6964285714285714,0.251984126984127
195136,arithmetic,29,54,24,30,0.5370370370370371,0.4166666666666667,0.6333333333333333,0.21666666666666662
195137,probability_statistics,19,24,8,16,0.7916666666666666,0.5,0.9375,0.4375
195138,algebra,1455,2293,603,1690,0.6345399040558221,0.5323383084577115,0.6710059171597633,0.13866760870205186
195138,analytic_geometry,372,565,186,379,0.6584070796460177,0.6182795698924731,0.6781002638522428,0.05982069395976963
195138,arithmetic,2167,2751,849,1902,0.7877135587059251,0.7444051825677267,0.8070452155625657,0.062640032994839
195138,geometry,103,139,119,20,0.7410071942446043,0.7142857142857143,0.9,0.18571428571428572
195143,algebra,28,44,16,28,0.6363636363636364,0.75,0.5714285714285714,-0.1785714285714286
195143,arithmetic,442,554,219,335,0.7978339350180506,0.8401826484018264,0.7701492537313432,-0.0700333946704832
195143,geometry,40,54,46,8,0.7407407407407407,0.6956521739130435,1.0,0.30434782608695654
195145,arithmetic,70,97,80,17,0.7216494845360825,0.675,0.9411764705882353,0.26617647058823524
195150,arithmetic,57,73,37,36,0.7808219178082192,0.7837837837837838,0.7777777777777778,-0.006006006006005982
195167,geometry,15,25,13,12,0.6,0.46153846153846156,0.75,0.28846153846153844
195172,arithmetic,47,65,55,10,0.7230769230769231,0.7272727272727273,0.7,-0.027272727272727337
195176,algebra,172,218,99,119,0.7889908256880734,0.8181818181818182,0.7647058823529411,-0.05347593582887711
195180,algebra,38,64,56,8,0.59375,0.5714285714285714,0.75,0.1785714285714286
195180,geometry,94,128,113,15,0.734375,0.7345132743362832,0.7333333333333333,-0.0011799410029499358
195184,arithmetic,22,35,25,10,0.6285714285714286,0.6,0.7,0.09999999999999998
195184,geometry,28,40,32,8,0.7,0.75,0.5,-0.25
195185,probability_statistics,44,62,54,8,0.7096774193548387,0.6666666666666666,1.0,0.33333333333333337
195194,algebra,19,24,16,8,0.7916666666666666,0.875,0.625,-0.25
195196,algebra,28,45,41,4,0.6222222222222222,0.6097560975609756,0.75,0.1402439024390244
195197,geometry,12,20,13,7,0.6,0.46153846153846156,0.8571428571428571,0.39560439560439553
195211,arithmetic,198,251,167,84,0.7888446215139442,0.8263473053892215,0.7142857142857143,-0.11206159110350722
195212,arithmetic,240,326,93,233,0.7361963190184049,0.8494623655913979,0.6909871244635193,-0.15847524112787859
195223,arithmetic,18,24,20,4,0.75,0.8,0.5,-0.30000000000000004
195225,arithmetic,15,22,9,13,0.6818181818181818,0.5555555555555556,0.7692307692307693,0.2136752136752137
195228,algebra,140,201,144,57,0.6965174129353234,0.7638888888888888,0.5263157894736842,-0.23757309941520466
195228,analytic_geometry,23,30,25,5,0.7666666666666667,0.76,0.8,0.040000000000000036
195229,arithmetic,19,24,16,8,0.7916666666666666,0.875,0.625,-0.25
195233,arithmetic,34,44,19,25,0.7727272727272727,0.9473684210526315,0.64,-0.3073684210526315
195237,arithmetic,20,25,24,1,0.8,0.8333333333333334,0.0,-0.8333333333333334
195247,arithmetic,63,84,34,50,0.75,0.6764705882352942,0.8,0.12352941176470589
195247,geometry,44,56,32,24,0.7857142857142857,0.8125,0.75,-0.0625
195251,arithmetic,25,42,41,1,0.5952380952380952,0.6097560975609756,0.0,-0.6097560975609756
195260,algebra,18,24,9,15,0.75,0.7777777777777778,0.7333333333333333,-0.04444444444444451
195273,arithmetic,43,59,23,36,0.7288135593220338,0.5217391304347826,0.8611111111111112,0.33937198067632857
195283,algebra,25,49,10,39,0.5102040816326531,0.3,0.5641025641025641,0.2641025641025641
195288,algebra,124,157,48,109,0.7898089171974523,0.9791666666666666,0.7064220183486238,-0.2727446483180428
195291,analytic_geometry,14,20,16,4,0.7,0.6875,0.75,0.0625
195294,geometry,14,21,11,10,0.6666666666666666,0.7272727272727273,0.6,-0.12727272727272732
195298,algebra,24,32,15,17,0.75,0.8,0.7058823529411765,-0.09411764705882353
195310,arithmetic,305,418,295,123,0.7296650717703349,0.7152542372881356,0.7642276422764228,0.04897340498828717
195315,algebra,19,27,22,5,0.7037037037037037,0.6818181818181818,0.8,0.11818181818181828
195316,arithmetic,121,159,55,104,0.7610062893081762,0.6545454545454545,0.8173076923076923,0.16276223776223775
195320,analytic_geometry,78,100,64,36,0.78,0.859375,0.6388888888888888,-0.22048611111111116
195321,algebra,100,145,96,49,0.6896551724137931,0.6875,0.6938775510204082,0.0063775510204081565
195321,analytic_geometry,14,24,16,8,0.5833333333333334,0.5625,0.625,0.0625
195321,geometry,103,147,94,53,0.7006802721088435,0.6170212765957447,0.8490566037735849,0.23203532717784026
195321,probability_statistics,77,107,51,56,0.719626168224299,0.6274509803921569,0.8035714285714286,0.17612044817927175
195345,geometry,15,20,12,8,0.75,0.75,0.75,0.0
195350,arithmetic,25,32,19,13,0.78125,0.8947368421052632,0.6153846153846154,-0.27935222672064774
195353,algebra,94,182,71,111,0.5164835164835165,0.5070422535211268,0.5225225225225225,0.015480269001395763
195356,geometry,41,80,74,6,0.5125,0.4864864864864865,0.8333333333333334,0.34684684684684686
195357,geometry,19,26,9,17,0.7307692307692307,0.5555555555555556,0.8235294117647058,0.26797385620915026
195372,algebra,30,57,29,28,0.5263157894736842,0.6206896551724138,0.42857142857142855,-0.19211822660098526
195380,arithmetic,83,104,28,76,0.7980769230769231,0.8928571428571429,0.7631578947368421,-0.12969924812030076
195406,geometry,20,29,8,21,0.6896551724137931,0.375,0.8095238095238095,0.43452380952380953
195413,algebra,14,24,17,7,0.5833333333333334,0.5882352941176471,0.5714285714285714,-0.01680672268907568
195430,algebra,154,252,162,90,0.6111111111111112,0.6975308641975309,0.45555555555555555,-0.2419753086419753
195438,algebra,32,40,8,32,0.8,1.0,0.75,-0.25
195438,arithmetic,45,60,44,16,0.75,0.75,0.75,0.0
195448,arithmetic,61,79,52,27,0.7721518987341772,0.75,0.8148148148148148,0.06481481481481477
195455,geometry,30,40,14,26,0.75,0.7857142857142857,0.7307692307692307,-0.05494505494505497
195462,analytic_geometry,46,58,34,24,0.7931034482758621,0.7647058823529411,0.8333333333333334,0.06862745098039225
195462,geometry,19,25,9,16,0.76,0.4444444444444444,0.9375,0.4930555555555556
195469,algebra,93,128,74,54,0.7265625,0.8378378378378378,0.5740740740740741,-0.26376376376376376
195477,algebra,81,144,28,116,0.5625,0.8571428571428571,0.49137931034482757,-0.3657635467980295
195487,arithmetic,38,65,50,15,0.5846153846153846,0.76,0.0,-0.76
195524,algebra,20,33,20,13,0.6060606060606061,0.75,0.38461538461538464,-0.36538461538461536
195528,arithmetic,12,29,16,13,0.41379310344827586,0.5,0.3076923076923077,-0.1923076923076923
195530,arithmetic,20,25,1,24,0.8,0.0,0.8333333333333334,0.8333333333333334
195531,analytic_geometry,51,64,8,56,0.796875,0.625,0.8214285714285714,0.1964285714285714
195531,arithmetic,239,371,232,139,0.6442048517520216,0.6982758620689655,0.5539568345323741,-0.14431902753659143
195536,arithmetic,28,43,14,29,0.6511627906976745,0.7857142857142857,0.5862068965517241,-0.1995073891625616
195539,geometry,105,148,57,91,0.7094594594594594,0.42105263157894735,0.8901098901098901,0.4690572585309427
195543,arithmetic,209,282,217,65,0.7411347517730497,0.7096774193548387,0.8461538461538461,0.1364764267990074
195547,arithmetic,37,49,38,11,0.7551020408163265,0.9210526315789473,0.18181818181818182,-0.7392344497607655
195550,algebra,52,93,44,49,0.5591397849462365,0.6818181818181818,0.4489795918367347,-0.23283858998144707
195561,arithmetic,33,44,9,35,0.75,0.8888888888888888,0.7142857142857143,-0.17460317460317454
195562,arithmetic,33,74,26,48,0.44594594594594594,0.2692307692307692,0.5416666666666666,0.2724358974358974
195566,algebra,56,76,74,2,0.7368421052631579,0.7297297297297297,1.0,0.2702702702702703
195566,arithmetic,1044,1490,1379,111,0.7006711409395974,0.7012327773749093,0.6936936936936937,-0.007539083681215586
195566,geometry,468,645,640,5,0.7255813953488373,0.73125,0.0,-0.73125
195574,algebra,123,155,99,56,0.7935483870967742,0.8080808080808081,0.7678571428571429,-0.04022366522366516
195580,arithmetic,52,71,50,21,0.7323943661971831,0.68,0.8571428571428571,0.17714285714285705
195588,geometry,94,137,8,129,0.6861313868613139,1.0,0.6666666666666666,-0.33333333333333337
195593,geometry,44,60,30,30,0.7333333333333333,0.8333333333333334,0.6333333333333333,-0.20000000000000007
195594,geometry,52,79,66,13,0.6582278481012658,0.6666666666666666,0.6153846153846154,-0.05128205128205121
195595,algebra,25,48,8,40,0.5208333333333334,0.125,0.6,0.475
195602,geometry,67,87,66,21,0.7701149425287356,0.7878787878787878,0.7142857142857143,-0.07359307359307354
195611,arithmetic,37,50,41,9,0.74,0.7317073170731707,0.7777777777777778,0.046070460704607075
195614,algebra,44,56,54,2,0.7857142857142857,0.7962962962962963,0.5,-0.2962962962962963
195614,arithmetic,25,34,20,14,0.7352941176470589,0.65,0.8571428571428571,0.20714285714285707
195627,arithmetic,192,248,88,160,0.7741935483870968,0.8863636363636364,0.7125,-0.17386363636363633
195627,geometry,30,52,20,32,0.5769230769230769,0.45,0.65625,0.20625
195630,arithmetic,41,67,32,35,0.6119402985074627,0.53125,0.6857142857142857,0.15446428571428572
195631,arithmetic,49,65,36,29,0.7538461538461538,0.9722222222222222,0.4827586206896552,-0.489463601532567
195632,arithmetic,16,34,30,4,0.47058823529411764,0.43333333333333335,0.75,0.31666666666666665
195652,algebra,111,154,123,31,0.7207792207792207,0.7886178861788617,0.45161290322580644,-0.3370049829530553
195652,arithmetic,246,318,271,47,0.7735849056603774,0.7601476014760148,0.851063829787234,0.09091622831121926
195661,algebra,26,41,12,29,0.6341463414634146,0.25,0.7931034482758621,0.5431034482758621
195666,probability_statistics,33,57,17,40,0.5789473684210527,0.9411764705882353,0.425,-0.5161764705882352
195677,arithmetic,21,29,5,24,0.7241379310344828,0.8,0.7083333333333334,-0.09166666666666667
195681,geometry,20,25,8,17,0.8,0.875,0.7647058823529411,-0.11029411764705888
195704,analytic_geometry,22,34,13,21,0.6470588235294118,0.3076923076923077,0.8571428571428571,0.5494505494505494
195707,arithmetic,53,72,35,37,0.7361111111111112,0.6285714285714286,0.8378378378378378,0.20926640926640927
195722,algebra,325,407,104,303,0.7985257985257985,0.9423076923076923,0.7491749174917491,-0.19313277481594315
195746,arithmetic,243,325,107,218,0.7476923076923077,0.8785046728971962,0.6834862385321101,-0.19501843436508615
195755,arithmetic,320,430,32,398,0.7441860465116279,0.84375,0.7361809045226131,-0.10756909547738691
195757,arithmetic,24,45,21,24,0.5333333333333333,0.3333333333333333,0.7083333333333334,0.37500000000000006
195784,arithmetic,193,245,78,167,0.7877551020408163,0.7051282051282052,0.8263473053892215,0.12121910026101634
195814,algebra,94,150,58,92,0.6266666666666667,0.603448275862069,0.6413043478260869,0.03785607196401797
195814,arithmetic,265,341,127,214,0.7771260997067448,0.8031496062992126,0.7616822429906542,-0.04146736330855838
195814,geometry,18,31,13,18,0.5806451612903226,0.6153846153846154,0.5555555555555556,-0.05982905982905984
195831,arithmetic,115,163,142,21,0.7055214723926381,0.6830985915492958,0.8571428571428571,0.17404426559356134
195833,arithmetic,35,46,30,16,0.7608695652173914,0.6666666666666666,0.9375,0.27083333333333337
195833,geometry,19,32,24,8,0.59375,0.6666666666666666,0.375,-0.29166666666666663
195859,arithmetic,33,42,16,26,0.7857142857142857,0.625,0.8846153846153846,0.2596153846153846
195862,arithmetic,25,33,15,18,0.7575757575757576,0.6666666666666666,0.8333333333333334,0.16666666666666674
195863,algebra,16,24,10,14,0.6666666666666666,0.8,0.5714285714285714,-0.22857142857142865
195867,arithmetic,33,51,33,18,0.6470588235294118,0.6060606060606061,0.7222222222222222,0.11616161616161613
195871,algebra,15,22,8,14,0.6818181818181818,0.75,0.6428571428571429,-0.1071428571428571
195873,algebra,14,24,12,12,0.5833333333333334,0.8333333333333334,0.3333333333333333,-0.5
195883,geometry,12,22,8,14,0.5454545454545454,0.75,0.42857142857142855,-0.32142857142857145
195890,arithmetic,15,32,18,14,0.46875,0.4444444444444444,0.5,0.05555555555555558
195891,algebra,350,531,404,127,0.6591337099811676,0.7301980198019802,0.4330708661417323,-0.2971271536602479
195899,analytic_geometry,58,74,56,18,0.7837837837837838,0.7678571428571429,0.8333333333333334,0.06547619047619047
195899,probability_statistics,21,33,16,17,0.6363636363636364,0.4375,0.8235294117647058,0.38602941176470584
195902,algebra,369,592,160,432,0.6233108108108109,0.675,0.6041666666666666,-0.07083333333333341
195926,algebra,23,33,32,1,0.696969696969697,0.71875,0.0,-0.71875
195938,geometry,17,27,9,18,0.6296296296296297,0.5555555555555556,0.6666666666666666,0.11111111111111105
195945,arithmetic,16,28,12,16,0.5714285714285714,0.4166666666666667,0.6875,0.2708333333333333
195958,algebra,596,887,148,739,0.6719278466741826,0.6554054054054054,0.6752368064952639,0.01983140108985848
195959,arithmetic,55,69,33,36,0.7971014492753623,0.8484848484848485,0.75,-0.09848484848484851
195966,geometry,19,42,1,41,0.4523809523809524,0.0,0.4634146341463415,0.4634146341463415
195979,algebra,25,40,8,32,0.625,0.0,0.78125,0.78125
195993,arithmetic,25,43,15,28,0.5813953488372093,0.6666666666666666,0.5357142857142857,-0.13095238095238093
196014,arithmetic,58,85,55,30,0.6823529411764706,0.7272727272727273,0.6,-0.12727272727272732
196022,algebra,27,52,49,3,0.5192307692307693,0.5102040816326531,0.6666666666666666,0.15646258503401356
196026,arithmetic,1466,2100,398,1702,0.6980952380952381,0.8165829145728644,0.6703877790834313,-0.14619513548943308
196026,probability_statistics,41,61,58,3,0.6721311475409836,0.6551724137931034,1.0,0.3448275862068966
196027,arithmetic,324,427,188,239,0.7587822014051522,0.7606382978723404,0.7573221757322176,-0.003316122140122779
196029,algebra,10,22,17,5,0.45454545454545453,0.47058823529411764,0.4,-0.07058823529411762
196057,algebra,325,430,1,429,0.7558139534883721,0.0,0.7575757575757576,0.7575757575757576
196057,geometry,19,24,16,8,0.7916666666666666,0.6875,1.0,0.3125
196069,algebra,211,279,210,69,0.7562724014336918,0.7571428571428571,0.7536231884057971,-0.00351966873706
196078,algebra,455,597,367,230,0.7621440536013401,0.7874659400544959,0.7217391304347827,-0.06572680961971322
196078,geometry,11,26,11,15,0.4230769230769231,0.5454545454545454,0.3333333333333333,-0.2121212121212121
196088,algebra,27,34,24,10,0.7941176470588235,0.75,0.9,0.15000000000000002
196090,arithmetic,16,21,8,13,0.7619047619047619,0.625,0.8461538461538461,0.22115384615384615
196095,algebra,23,41,16,25,0.5609756097560976,0.25,0.76,0.51
196109,arithmetic,27,42,41,1,0.6428571428571429,0.6585365853658537,0.0,-0.6585365853658537
196114,arithmetic,314,404,285,119,0.7772277227722773,0.7298245614035088,0.8907563025210085,0.16093174111749964
196114,probability_statistics,31,41,16,25,0.7560975609756098,0.75,0.76,0.010000000000000009
196116,geometry,15,21,18,3,0.7142857142857143,0.7222222222222222,0.6666666666666666,-0.05555555555555558
196126,algebra,12,24,16,8,0.5,0.5625,0.375,-0.1875
196134,arithmetic,14,24,17,7,0.5833333333333334,0.7058823529411765,0.2857142857142857,-0.4201680672268908
196157,geometry,36,88,56,32,0.4090909090909091,0.30357142857142855,0.59375,0.29017857142857145
196164,arithmetic,17,24,12,12,0.7083333333333334,0.6666666666666666,0.75,0.08333333333333337
196168,algebra,23,29,2,27,0.7931034482758621,0.0,0.8518518518518519,0.8518518518518519
196171,algebra,336,496,1,495,0.6774193548387096,0.0,0.6787878787878788,0.6787878787878788
196171,arithmetic,1242,1565,626,939,0.7936102236421725,0.7715654952076677,0.8083067092651757,0.036741214057507965
196175,algebra,50,70,5,65,0.7142857142857143,1.0,0.6923076923076923,-0.3076923076923077
196182,geometry,22,28,25,3,0.7857142857142857,0.84,0.3333333333333333,-0.5066666666666666
196201,arithmetic,16,21,10,11,0.7619047619047619,0.6,0.9090909090909091,0.3090909090909091
196203,geometry,44,60,9,51,0.7333333333333333,0.6666666666666666,0.7450980392156863,0.07843137254901966
196210,arithmetic,134,187,22,165,0.7165775401069518,0.5909090909090909,0.7333333333333333,0.14242424242424234
